periodo,cve_ent,ent,cve_mun,ent_mun,mun,evmun2018,ev2018,ev2008,ev1998,pob_tot,hombres,mujeres,analf,po2sm,gini,hom_doloso,hom_culposo,num_consul,ictpc,inc_delic15,evmun2018.IMP,hom_doloso.IMP,hom_culposo.IMP,inc_delic15.IMP
2016,12,Guerrero,12050,1250,Pungarabato,73.8,73.04,74.37,72.42,38137,18335,19802,11.02,46.69,0.416,5,6,19,"1,968.11",334,73.8,5,6,334
2016,12,Guerrero,12051,1251,Quechultenango,73,73.04,74.37,72.42,35538,17188,18350,23.05,59.02,0.479,4,1,21,879.05,11,73,4,1,11
2016,12,Guerrero,12052,1252,San Luis Acatlán,72.9,73.04,74.37,72.42,42703,20912,21791,22.48,61.63,0.503,34,5,17,949.34,203,72.9,34,5,203
2016,12,Guerrero,12053,1253,San Marcos,73,73.04,74.37,72.42,50556,24983,25574,17.26,62.84,0.492,14,6,18,"1,206.39",160,73,14,6,160
2016,12,Guerrero,12054,1254,San Miguel Totolapan,73,73.04,74.37,72.42,28604,13945,14659,17.47,64.92,0.448,8,1,15,897.86,56,73,8,1,56
2016,12,Guerrero,12055,1255,Taxco de Alarcón,73.8,73.04,74.37,72.42,108803,52418,56385,8.66,62.51,0.437,34,10,66,"1,858.56",729,73.8,34,10,729
2016,12,Guerrero,12056,1256,Tecoanapa,73,73.04,74.37,72.42,45167,22167,23001,15.32,58.43,0.473,3,1,22,959.06,85,73,3,1,85
2016,12,Guerrero,12057,1257,Técpan de Galeana,73.8,73.04,74.37,72.42,64834,32124,32710,12.66,44.33,0.469,23,11,41,"1,499.96",543,73.8,23,11,543
2016,12,Guerrero,12058,1258,Teloloapan,73.3,73.04,74.37,72.42,55410,26274,29136,13.75,62.46,0.499,14,8,25,"1,410.91",262,73.3,14,8,262
2016,12,Guerrero,12059,1259,Tepecoacuilco de Trujano,73.2,73.04,74.37,72.42,31521,15096,16425,15.99,67.13,0.489,7,3,19,"1,481.72",74,73.2,7,3,74
2016,12,Guerrero,12060,1260,Tetipac,NA,73.04,74.37,72.42,13431,6515,6915,12.5,76.12,0.408,2,0,8,"1,070.42",27,73.4458718,2,0,27
2016,12,Guerrero,12061,1261,Tixtla de Guerrero,73.8,73.04,74.37,72.42,42336,20403,21933,12.74,49.41,0.541,34,3,15,"1,579.72",368,73.8,34,3,368
2016,12,Guerrero,12062,1262,Tlacoachistlahuaca,72.8,73.04,74.37,72.42,23112,10979,12134,42.46,67.03,0.507,1,0,9,708.42,27,72.8,1,0,27
2016,12,Guerrero,12063,1263,Tlacoapa,72.9,73.04,74.37,72.42,10535,5000,5535,22.15,44.54,0.479,1,1,9,821.48,10,72.9,1,1,10
2016,12,Guerrero,12064,1264,Tlalchapa,73,73.04,74.37,72.42,11515,5745,5770,16.81,57.36,0.479,1,0,8,"1,528.77",30,73,1,0,30
2016,12,Guerrero,12065,1265,Tlalixtaquilla de Maldonado,NA,73.04,74.37,72.42,7434,3559,3874,23.33,75.53,0.379,1,0,8,573.55,11,72.70454175,1,0,11
2016,12,Guerrero,12066,1266,Tlapa de Comonfort,72.9,73.04,74.37,72.42,92307,44140,48166,18.53,58.45,0.546,40,16,39,"1,328.43",768,72.9,40,16,768
2016,12,Guerrero,12067,1267,Tlapehuala,73.3,73.04,74.37,72.42,22506,10872,11634,16.47,54.64,0.479,1,2,13,"1,675.30",67,73.3,1,2,67
2016,12,Guerrero,12068,1268,La Unión de Isidoro Montes de Oca,73.3,73.04,74.37,72.42,26195,13255,12940,15.98,41.47,0.454,22,16,16,"1,017.14",220,73.3,22,16,220
2016,12,Guerrero,12069,1269,Xalpatláhuac,NA,73.04,74.37,72.42,12063,5549,6513,36.26,65.67,0.413,1,0,10,834.04,30,73.57344013,1,0,30
2016,12,Guerrero,12070,1270,Xochihuehuetlán,NA,73.04,74.37,72.42,7195,3378,3817,26.2,71.41,0.426,0,0,9,"1,016.09",20,73.36966405,0,0,20
2016,12,Guerrero,12071,1271,Xochistlahuaca,72.8,73.04,74.37,72.42,29868,14424,15444,41.91,74.36,0.487,2,3,13,722.46,34,72.8,2,3,34
2016,12,Guerrero,12072,1272,Zapotitlán Tablas,72.9,73.04,74.37,72.42,10915,5201,5714,26.99,69.05,0.462,1,1,7,679.48,8,72.9,1,1,8
2016,12,Guerrero,12073,1273,Zirándaro,73,73.04,74.37,72.42,18119,9534,8585,21.56,58.47,0.456,3,0,13,815.5,42,73,3,0,42
2016,12,Guerrero,12074,1274,Zitlala,73,73.04,74.37,72.42,24122,11459,12663,28.92,82.88,0.445,41,2,14,791.1,20,73,41,2,20
2016,12,Guerrero,12075,1275,Eduardo Neri,73.8,73.04,74.37,72.42,50397,24718,25679,14.98,49.12,0.458,4,4,27,"1,597.00",214,73.8,4,4,214
2016,12,Guerrero,12076,1276,Acatepec,72.3,73.04,74.37,72.42,34743,16868,17876,24.99,70.64,0.418,2,0,20,600.76,31,72.3,2,0,31
2016,12,Guerrero,12077,1277,Marquelia,73.8,73.04,74.37,72.42,13619,6695,6924,14.9,60.81,0.462,7,3,4,"1,357.30",68,73.8,7,3,68
2016,12,Guerrero,12078,1278,Cochoapa el Grande,NA,73.04,74.37,72.42,19885,9422,10462,56.42,76.86,0.425,2,0,2,477.93,30,73.30960563,2,0,30
2016,12,Guerrero,12079,1279,José Joaquín de Herrera,72.7,73.04,74.37,72.42,16071,7901,8169,37.64,75.12,0.402,0,0,9,544.32,2,72.7,0,0,2
2016,12,Guerrero,12080,1280,Juchitán,NA,73.04,74.37,72.42,7612,3866,3746,19.35,54.61,0.47,6,4,4,"1,160.07",12,73.18683959,6,4,12
2016,12,Guerrero,12081,1281,Iliatenco,73,73.04,74.37,72.42,10750,5160,5590,15.11,64.06,0.495,2,0,7,900.75,27,73,2,0,27
2016,13,Hidalgo,13001,131,Acatlán,73.8,74.88,75.06,73.03,21594,10424,11169,13.06,49.54,0.419,0,3,8,"1,198.30",63,73.8,0,3,63
2016,13,Hidalgo,13002,132,Acaxochitlán,72.9,74.88,75.06,73.03,44227,21109,23118,18.45,68.21,0.427,0,1,18,982.52,128,72.9,0,1,128
2016,13,Hidalgo,13003,133,Actopan,74.1,74.88,75.06,73.03,58883,28127,30756,4.61,49.46,0.437,4,18,26,"2,136.82",789,74.1,4,18,789
2016,13,Hidalgo,13004,134,Agua Blanca de Iturbide,NA,74.88,75.06,73.03,9335,4481,4854,16.05,57.12,0.399,1,0,6,"1,032.65",5,73.12306193,1,0,5
2016,13,Hidalgo,13005,135,Ajacuba,74.2,74.88,75.06,73.03,17884,8840,9044,7.26,42.81,0.361,0,2,6,"1,748.40",75,74.2,0,2,75
2016,13,Hidalgo,13006,136,Alfajayucan,73.9,74.88,75.06,73.03,20190,9908,10282,10.63,70.36,0.423,1,11,8,"1,291.70",66,73.9,1,11,66
2016,13,Hidalgo,13007,137,Almoloya,NA,74.88,75.06,73.03,11820,5839,5981,7.83,52.23,0.373,0,0,4,"1,497.24",52,72.81594771,0,0,52
2016,13,Hidalgo,13008,138,Apan,74.1,74.88,75.06,73.03,45161,21587,23573,5.58,49.61,0.393,0,9,20,"1,775.81",737,74.1,0,9,737
2016,13,Hidalgo,13009,139,El Arenal,NA,74.88,75.06,73.03,19009,9082,9928,4.47,47.59,0.361,1,10,10,"1,329.51",89,73.84937064,1,10,89
2016,13,Hidalgo,13010,1310,Atitalaquia,74.5,74.88,75.06,73.03,28781,14115,14665,3.44,25.76,0.413,0,4,11,"2,775.95",267,74.5,0,4,267
2016,13,Hidalgo,13011,1311,Atlapexco,73.4,74.88,75.06,73.03,19936,9560,10376,22.36,71.15,0.476,0,1,21,"1,232.66",53,73.4,0,1,53
2016,13,Hidalgo,13012,1312,Atotonilco el Grande,73.8,74.88,75.06,73.03,29215,14069,15146,8.86,60.65,0.402,0,5,7,"1,601.14",175,73.8,0,5,175
2016,13,Hidalgo,13013,1313,Atotonilco de Tula,74.2,74.88,75.06,73.03,34351,16726,17625,3.42,27.88,0.413,4,7,8,"2,596.47",395,74.2,4,7,395
2016,13,Hidalgo,13014,1314,Calnali,73.3,74.88,75.06,73.03,17516,8451,9065,19.18,65.25,0.421,0,4,9,949.37,18,73.3,0,4,18
2016,13,Hidalgo,13015,1315,Cardonal,73.8,74.88,75.06,73.03,20186,9868,10318,13.39,54.6,0.483,1,2,20,"1,644.79",64,73.8,1,2,64
2016,13,Hidalgo,13016,1316,Cuautepec de Hinojosa,73.8,74.88,75.06,73.03,60725,28927,31798,9.8,56.76,0.396,4,8,16,"1,446.60",170,73.8,4,8,170
2016,13,Hidalgo,13017,1317,Chapantongo,73.9,74.88,75.06,73.03,12821,6340,6481,10.83,74.72,0.41,1,0,7,"1,242.39",47,73.9,1,0,47
2016,13,Hidalgo,13018,1318,Chapulhuacán,73.4,74.88,75.06,73.03,23467,11862,11605,15.75,63.98,0.458,1,1,11,"1,113.31",39,73.4,1,1,39
2016,13,Hidalgo,13019,1319,Chilcuautla,73.8,74.88,75.06,73.03,19034,9292,9742,8.07,58.59,0.433,0,3,10,"1,174.18",61,73.8,0,3,61
2016,13,Hidalgo,13020,1320,Eloxochitlán,NA,74.88,75.06,73.03,3016,1432,1584,12.26,70.5,0.428,0,0,5,"1,143.46",11,71.72867214,0,0,11
2016,13,Hidalgo,13021,1321,Emiliano Zapata,NA,74.88,75.06,73.03,14147,6668,7478,4.17,38.15,0.387,0,4,6,"2,131.59",101,73.91083077,0,4,101
2016,13,Hidalgo,13022,1322,Epazoyucan,NA,74.88,75.06,73.03,15380,7533,7847,4.45,41.89,0.382,0,2,6,"1,999.46",140,73.99655445,0,2,140
2016,13,Hidalgo,13023,1323,Francisco I. Madero,74.2,74.88,75.06,73.03,37241,17873,19369,5.34,46.57,0.428,0,3,9,"2,038.54",144,74.2,0,3,144
2016,13,Hidalgo,13024,1324,Huasca de Ocampo,73.8,74.88,75.06,73.03,18535,8976,9559,8.62,52.02,0.438,0,4,4,"1,667.02",63,73.8,0,4,63
2016,13,Hidalgo,13025,1325,Huautla,73.2,74.88,75.06,73.03,22382,10813,11569,18.85,60.88,0.469,0,1,11,"1,141.62",26,73.2,0,1,26
2016,13,Hidalgo,13026,1326,Huazalingo,NA,74.88,75.06,73.03,13317,6545,6773,22.91,67.12,0.387,0,0,7,819.88,27,73.45155759,0,0,27
2016,13,Hidalgo,13027,1327,Huehuetla,73,74.88,75.06,73.03,24121,11690,12431,29.33,64.2,0.449,0,0,19,838.7,17,73,0,0,17
2016,13,Hidalgo,13028,1328,Huejutla de Reyes,73.8,74.88,75.06,73.03,128313,62585,65727,19.26,62.14,0.497,6,9,31,"1,656.38",616,73.8,6,9,616
2016,13,Hidalgo,13029,1329,Huichapan,73.8,74.88,75.06,73.03,47628,22961,24667,6.39,48.13,0.392,0,10,21,"1,655.65",417,73.8,0,10,417
2016,13,Hidalgo,13030,1330,Ixmiquilpan,73.8,74.88,75.06,73.03,96062,45594,50468,7.62,58.22,0.456,8,25,50,"1,827.58",913,73.8,8,25,913
2016,13,Hidalgo,13031,1331,Jacala de Ledezma,73.9,74.88,75.06,73.03,13286,6390,6896,15.68,59.19,0.41,0,2,11,"1,599.27",61,73.9,0,2,61
2016,13,Hidalgo,13032,1332,Jaltocán,NA,74.88,75.06,73.03,11359,5634,5726,26.04,72.55,0.436,0,0,6,"1,141.98",20,73.18096373,0,0,20
2016,13,Hidalgo,13033,1333,Juárez Hidalgo,NA,74.88,75.06,73.03,3360,1625,1735,15.65,59.17,0.409,0,0,3,"1,087.06",11,72.69998982,0,0,11
2016,13,Hidalgo,13034,1334,Lolotla,72.8,74.88,75.06,73.03,10018,4909,5109,17.1,60.22,0.394,0,0,5,"1,022.85",24,72.8,0,0,24
2016,13,Hidalgo,13035,1335,Metepec,73.8,74.88,75.06,73.03,12898,6029,6869,9.37,57.05,0.366,4,2,2,"1,435.63",39,73.8,4,2,39
2016,13,Hidalgo,13036,1336,San Agustín Metzquititlán,NA,74.88,75.06,73.03,9879,4782,5097,7.71,73.23,0.401,1,0,3,"1,646.02",33,73.7404526,1,0,33
2016,13,Hidalgo,13037,1337,Metztitlán,73.3,74.88,75.06,73.03,22547,10788,11759,13.4,74.12,0.438,0,3,13,"1,112.25",95,73.3,0,3,95
2016,13,Hidalgo,13038,1338,Mineral del Chico,NA,74.88,75.06,73.03,8790,4279,4511,11.39,53.86,0.398,0,1,14,"1,496.97",31,72.70641193,0,1,31
2016,13,Hidalgo,13039,1339,Mineral del Monte,NA,74.88,75.06,73.03,15288,7372,7916,3.37,43.28,0.396,2,1,2,"2,270.57",89,73.87403136,2,1,89
2016,13,Hidalgo,13040,1340,La Misión,72.9,74.88,75.06,73.03,10640,5223,5416,22.52,61.13,0.38,1,2,6,789.36,21,72.9,1,2,21
2016,13,Hidalgo,13041,1341,Mixquiahuala de Juárez,74.2,74.88,75.06,73.03,46648,22499,24149,4.41,48.32,0.426,0,5,22,"1,973.79",534,74.2,0,5,534
2016,13,Hidalgo,13042,1342,Molango de Escamilla,NA,74.88,75.06,73.03,11664,5743,5921,10.54,59.48,0.437,0,2,7,"1,683.53",46,73.84951217,0,2,46
2016,13,Hidalgo,13043,1343,Nicolás Flores,NA,74.88,75.06,73.03,6901,3368,3533,13.17,69.57,0.403,0,2,6,964.43,3,73.92854093,0,2,3
2016,13,Hidalgo,13044,1344,Nopala de Villagrán,73.9,74.88,75.06,73.03,16101,7864,8237,9.09,59.57,0.413,1,5,10,"1,298.63",122,73.9,1,5,122
2016,13,Hidalgo,13045,1345,Omitlán de Juárez,NA,74.88,75.06,73.03,9943,4800,5143,8.65,55.13,0.406,0,6,5,"1,404.79",38,73.67062999,0,6,38
2016,13,Hidalgo,13046,1346,San Felipe Orizatlán,73.4,74.88,75.06,73.03,39507,19458,20049,24.46,68.22,0.435,1,1,13,"1,060.15",40,73.4,1,1,40
2016,13,Hidalgo,13047,1347,Pacula,NA,74.88,75.06,73.03,5400,2544,2856,16.25,54.66,0.394,0,1,5,"1,061.84",7,71.86189655,0,1,7
2016,13,Hidalgo,13048,1348,Pachuca de Soto,74.2,74.88,75.06,73.03,272922,129601,143320,2.06,33.38,0.449,17,128,204,"4,247.07",8490,74.2,17,128,8490
2016,13,Hidalgo,13049,1349,Pisaflores,73.4,74.88,75.06,73.03,18776,9319,9457,17.72,66.72,0.429,0,2,7,"1,001.75",24,73.4,0,2,24
2016,13,Hidalgo,13050,1350,Progreso de Obregón,74.2,74.88,75.06,73.03,24277,11566,12711,3.89,42.51,0.438,2,4,7,"2,324.60",326,74.2,2,4,326
2016,13,Hidalgo,13051,1351,Mineral de la Reforma,74.5,74.88,75.06,73.03,173122,82587,90535,1.89,28.55,0.474,2,15,23,"4,322.81",2499,74.5,2,15,2499
2016,13,Hidalgo,13052,1352,San Agustín Tlaxiaca,74.2,74.88,75.06,73.03,35424,17223,18201,4.97,36.84,0.387,1,7,11,"1,872.02",159,74.2,1,7,159
2016,13,Hidalgo,13053,1353,San Bartolo Tutotepec,73,74.88,75.06,73.03,18220,9007,9212,30.46,60.54,0.514,1,2,15,"1,184.42",16,73,1,2,16
2016,13,Hidalgo,13054,1354,San Salvador,73.8,74.88,75.06,73.03,35634,17200,18434,5.44,56.91,0.429,1,7,15,"1,785.24",148,73.8,1,7,148
2016,13,Hidalgo,13055,1355,Santiago de Anaya,73.8,74.88,75.06,73.03,17376,8456,8920,6.9,61.56,0.402,2,2,13,"1,088.06",81,73.8,2,2,81
2016,13,Hidalgo,13056,1356,Santiago Tulantepec de Lugo Guerrero,74.2,74.88,75.06,73.03,36676,17490,19186,4.43,41.96,0.406,1,4,24,"2,747.47",132,74.2,1,4,132
2016,13,Hidalgo,13057,1357,Singuilucan,73.8,74.88,75.06,73.03,15998,7820,8178,11,51.49,0.36,0,1,8,"1,325.59",123,73.8,0,1,123
2016,13,Hidalgo,13058,1358,Tasquillo,73.8,74.88,75.06,73.03,17995,8379,9616,9.35,63.14,0.407,0,0,8,"1,682.84",49,73.8,0,0,49
2016,13,Hidalgo,13059,1359,Tecozautla,73.8,74.88,75.06,73.03,37594,18044,19551,11.3,66.7,0.425,2,3,13,"1,230.69",151,73.8,2,3,151
2016,13,Hidalgo,13060,1360,Tenango de Doria,73.8,74.88,75.06,73.03,18167,8820,9348,18.96,59.71,0.428,1,3,8,934.73,20,73.8,1,3,20
2016,13,Hidalgo,13061,1361,Tepeapulco,74.7,74.88,75.06,73.03,53463,25578,27886,3.18,36.57,0.427,1,4,13,"2,958.30",433,74.7,1,4,433
2016,13,Hidalgo,13062,1362,Tepehuacán de Guerrero,73,74.88,75.06,73.03,30292,15301,14991,24.38,62.49,0.374,1,2,19,669.13,78,73,1,2,78
2016,13,Hidalgo,13063,1363,Tepeji del Río de Ocampo,74.2,74.88,75.06,73.03,88709,43568,45140,3.94,30.79,0.385,5,14,13,"2,650.19",1032,74.2,5,14,1032
2016,13,Hidalgo,13064,1364,Tepetitlán,NA,74.88,75.06,73.03,10690,5210,5480,4.33,37.92,0.366,1,0,8,"1,549.24",51,73.60828072,1,0,51
2016,13,Hidalgo,13065,1365,Tetepango,NA,74.88,75.06,73.03,12127,5953,6174,6.1,40.5,0.395,0,0,5,"1,609.53",43,73.74980085,0,0,43
2016,13,Hidalgo,13066,1366,Villa de Tezontepec,NA,74.88,75.06,73.03,12393,6072,6322,4.33,41.95,0.367,1,2,6,"1,711.02",40,73.67810998,1,2,40
2016,13,Hidalgo,13067,1367,Tezontepec de Aldama,73.8,74.88,75.06,73.03,52464,25780,26684,5.51,53.79,0.411,3,13,21,"1,845.84",278,73.8,3,13,278
2016,13,Hidalgo,13068,1368,Tianguistengo,NA,74.88,75.06,73.03,14398,7064,7334,25.7,68.59,0.438,0,0,7,909.02,5,73.32016297,0,0,5
2016,13,Hidalgo,13069,1369,Tizayuca,74.5,74.88,75.06,73.03,130247,64229,66018,2.1,32.48,0.409,10,22,11,"3,417.09",1119,74.5,10,22,1119
2016,13,Hidalgo,13070,1370,Tlahuelilpan,NA,74.88,75.06,73.03,18475,9023,9452,4.36,50.25,0.418,3,0,7,"1,916.18",186,73.4902697,3,0,186
2016,13,Hidalgo,13071,1371,Tlahuiltepa,73.3,74.88,75.06,73.03,9998,4972,5026,17.04,51.94,0.384,0,1,9,994.48,10,73.3,0,1,10
2016,13,Hidalgo,13072,1372,Tlanalapa,NA,74.88,75.06,73.03,11371,5466,5906,3.25,37.63,0.402,0,1,4,"2,541.05",14,73.57762377,0,1,14
2016,13,Hidalgo,13073,1373,Tlanchinol,73.2,74.88,75.06,73.03,38073,18799,19273,19.34,66.03,0.452,3,2,28,964.38,79,73.2,3,2,79
2016,13,Hidalgo,13074,1374,Tlaxcoapan,74.2,74.88,75.06,73.03,28529,13936,14593,4.08,39.86,0.421,1,3,10,"2,164.00",294,74.2,1,3,294
2016,13,Hidalgo,13075,1375,Tolcayuca,74.2,74.88,75.06,73.03,14344,6997,7348,3.21,47.55,0.361,1,5,15,"2,133.07",85,74.2,1,5,85
2016,13,Hidalgo,13076,1376,Tula de Allende,74.4,74.88,75.06,73.03,112415,54523,57892,2.85,31.53,0.401,11,29,49,"2,566.44",1951,74.4,11,29,1951
2016,13,Hidalgo,13077,1377,Tulancingo de Bravo,74.1,74.88,75.06,73.03,168028,79413,88615,5.51,45.36,0.418,16,43,36,"2,210.32",1744,74.1,16,43,1744
2016,13,Hidalgo,13078,1378,Xochiatipan,73,74.88,75.06,73.03,19349,9501,9848,26.78,59.35,0.407,0,1,6,676.25,27,73,0,1,27
2016,13,Hidalgo,13079,1379,Xochicoatlán,NA,74.88,75.06,73.03,7483,3704,3779,13.96,69.2,0.426,0,2,3,"1,044.03",12,73.48404315,0,2,12
2016,13,Hidalgo,13080,1380,Yahualica,73,74.88,75.06,73.03,24188,11892,12296,31.08,69.97,0.396,0,0,8,691.06,35,73,0,0,35
2016,13,Hidalgo,13081,1381,Zacualtipán de Ángeles,73.8,74.88,75.06,73.03,37076,17725,19351,7.26,57.61,0.385,0,3,7,"1,818.32",54,73.8,0,3,54
2016,13,Hidalgo,13082,1382,Zapotlán de Juárez,74.2,74.88,75.06,73.03,19187,9235,9952,3.78,51.68,0.355,2,2,9,"2,080.60",64,74.2,2,2,64
2016,13,Hidalgo,13083,1383,Zempoala,74.2,74.88,75.06,73.03,47761,23067,24695,4.12,41.19,0.388,5,8,9,"1,917.52",484,74.2,5,8,484
2016,13,Hidalgo,13084,1384,Zimapán,73.8,74.88,75.06,73.03,41403,19474,21929,7.1,52.19,0.393,0,3,15,"1,636.12",186,73.8,0,3,186
2016,14,Jalisco,14001,141,Acatic,73.8,75.29,75.48,74.04,23527,11538,11989,8.57,31.61,0.383,1,6,7,"1,679.73",142,73.8,1,6,142
2016,14,Jalisco,14002,142,Acatlán de Juárez,74.6,75.29,75.48,74.04,24455,12693,11762,3.22,26.34,0.4,8,9,4,"3,370.54",213,74.6,8,9,213
2016,14,Jalisco,14003,143,Ahualulco de Mercado,75.1,75.29,75.48,74.04,22571,11091,11480,3.32,33.41,0.413,1,2,8,"2,236.41",215,75.1,1,2,215
2016,14,Jalisco,14004,144,Amacueca,NA,75.29,75.48,74.04,5999,2924,3075,4.21,40.39,0.395,1,1,5,"1,796.10",27,69.60432422,1,1,27
2016,14,Jalisco,14005,145,Amatitán,74.2,75.29,75.48,74.04,15759,7804,7955,3.6,39.28,0.387,1,5,5,"2,357.62",78,74.2,1,5,78
2016,14,Jalisco,14006,146,Ameca,74.2,75.29,75.48,74.04,60849,29836,31013,4.46,34,0.413,3,11,37,"2,146.00",784,74.2,3,11,784
2016,14,Jalisco,14007,147,San Juanito de Escobedo,NA,75.29,75.48,74.04,9357,4701,4656,4.88,38.91,0.397,0,0,5,"1,861.63",45,71.21145961,0,0,45
2016,14,Jalisco,14008,148,Arandas,74.2,75.29,75.48,74.04,80951,39221,41730,7.35,34.01,0.404,4,9,22,"1,898.47",564,74.2,4,9,564
2016,14,Jalisco,14009,149,El Arenal,74.6,75.29,75.48,74.04,19597,9698,9898,4,29.31,0.378,3,2,8,"2,311.58",187,74.6,3,2,187
2016,14,Jalisco,14010,1410,Atemajac de Brizuela,NA,75.29,75.48,74.04,7042,3516,3526,8.72,38.08,0.402,0,1,5,"1,288.64",30,73.80077836,0,1,30
2016,14,Jalisco,14011,1411,Atengo,NA,75.29,75.48,74.04,5775,2979,2796,8.03,49.56,0.411,0,3,3,"1,367.02",16,71.88869207,0,3,16
2016,14,Jalisco,14012,1412,Atenguillo,NA,75.29,75.48,74.04,4212,2062,2150,6.67,30.78,0.422,0,1,4,"1,884.99",26,71.28386572,0,1,26
2016,14,Jalisco,14013,1413,Atotonilco el Alto,74.2,75.29,75.48,74.04,63103,31085,32018,6.36,25.61,0.41,9,16,22,"1,961.86",348,74.2,9,16,348
2016,14,Jalisco,14014,1414,Atoyac,NA,75.29,75.48,74.04,8688,4208,4480,8.66,47.96,0.429,0,4,6,"1,831.47",39,70.86562194,0,4,39
2016,14,Jalisco,14015,1415,Autlán de Navarro,74.5,75.29,75.48,74.04,62124,30422,31702,3.98,30.77,0.439,2,11,36,"3,158.04",765,74.5,2,11,765
2016,14,Jalisco,14016,1416,Ayotlán,73.8,75.29,75.48,74.04,41291,20154,21137,8.29,43.9,0.386,1,9,10,"1,479.18",90,73.8,1,9,90
2016,14,Jalisco,14017,1417,Ayutla,73.9,75.29,75.48,74.04,13229,6604,6625,6.8,46.01,0.401,1,1,10,"1,410.01",86,73.9,1,1,86
2016,14,Jalisco,14018,1418,La Barca,74.1,75.29,75.48,74.04,68773,33303,35470,5.18,37.23,0.389,18,15,38,"1,821.22",391,74.1,18,15,391
2016,14,Jalisco,14019,1419,Bolaños,NA,75.29,75.48,74.04,8155,4041,4113,17.16,26.21,0.522,1,2,8,"1,029.31",22,73.22229879,1,2,22
2016,14,Jalisco,14020,1420,Cabo Corrientes,NA,75.29,75.48,74.04,10783,5507,5276,5.17,35.73,0.382,6,3,5,"1,513.31",67,73.94822275,6,3,67
2016,14,Jalisco,14021,1421,Casimiro Castillo,74.2,75.29,75.48,74.04,23638,11800,11837,6.9,36.12,0.401,2,7,6,"1,951.56",168,74.2,2,7,168
2016,14,Jalisco,14022,1422,Cihuatlán,74.2,75.29,75.48,74.04,45766,23133,22633,6.14,34.25,0.39,6,7,16,"2,056.33",354,74.2,6,7,354
2016,14,Jalisco,14023,1423,Zapotlán el Grande,74.3,75.29,75.48,74.04,107624,52126,55498,2.94,31.35,0.44,11,20,37,"4,443.67",1861,74.3,11,20,1861
2016,14,Jalisco,14024,1424,Cocula,74.2,75.29,75.48,74.04,27494,13428,14066,5.39,38.44,0.392,3,5,17,"1,995.37",361,74.2,3,5,361
2016,14,Jalisco,14025,1425,Colotlán,74.2,75.29,75.48,74.04,19737,9573,10165,4.08,42.45,0.444,4,5,31,"2,431.43",110,74.2,4,5,110
2016,14,Jalisco,14026,1426,Concepción de Buenos Aires,NA,75.29,75.48,74.04,6496,3306,3189,7.91,31.26,0.362,0,1,4,"1,573.27",25,69.15233175,0,1,25
2016,14,Jalisco,14027,1427,Cuautitlán de García Barragán,73.4,75.29,75.48,74.04,18266,9198,9068,13.29,44.53,0.5,1,2,15,940.94,98,73.4,1,2,98
2016,14,Jalisco,14028,1428,Cuautla,NA,75.29,75.48,74.04,2307,1124,1183,6.68,33.24,0.399,0,0,2,"1,806.52",13,0,0,0,13
2016,14,Jalisco,14029,1429,Cuquío,73.8,75.29,75.48,74.04,19253,9270,9983,9.96,46.19,0.375,1,4,12,"1,366.04",60,73.8,1,4,60
2016,14,Jalisco,14030,1430,Chapala,75.2,75.29,75.48,74.04,53285,26047,27237,3.62,33.78,0.392,7,11,10,"2,372.77",676,75.2,7,11,676
2016,14,Jalisco,14031,1431,Chimaltitán,NA,75.29,75.48,74.04,4028,2026,2003,12.15,50.15,0.438,0,0,6,797.61,9,68.99998689,0,0,9
2016,14,Jalisco,14032,1432,Chiquilistlán,NA,75.29,75.48,74.04,6371,3191,3180,7.84,54.62,0.448,0,3,3,"1,470.39",9,69.46286364,0,3,9
2016,14,Jalisco,14033,1433,Degollado,73.8,75.29,75.48,74.04,23110,11143,11967,8.51,36.27,0.376,1,4,9,"1,585.56",100,73.8,1,4,100
2016,14,Jalisco,14034,1434,Ejutla,NA,75.29,75.48,74.04,2230,1169,1061,7.39,40,0.412,0,0,2,"2,365.94",8,0,0,0,8
2016,14,Jalisco,14035,1435,Encarnación de Díaz,74.2,75.29,75.48,74.04,55634,26938,28696,7.47,41.88,0.38,8,12,21,"1,682.17",445,74.2,8,12,445
2016,14,Jalisco,14036,1436,Etzatlán,75.1,75.29,75.48,74.04,19787,9734,10052,3.29,35.55,0.413,1,6,5,"1,953.19",95,75.1,1,6,95
2016,14,Jalisco,14037,1437,El Grullo,75.2,75.29,75.48,74.04,25841,12575,13266,3.82,31.74,0.404,2,3,18,"2,336.07",150,75.2,2,3,150
2016,14,Jalisco,14038,1438,Guachinango,NA,75.29,75.48,74.04,4497,2261,2236,7.65,41.62,0.407,0,0,5,"1,575.71",19,72.15923886,0,0,19
2016,14,Jalisco,14039,1439,Guadalajara,74.4,75.29,75.48,74.04,1513499,726022,787477,1.73,26.12,0.433,204,111,463,"4,308.04",25657,74.4,204,111,25657
2016,14,Jalisco,14040,1440,Hostotipaquillo,NA,75.29,75.48,74.04,11773,6455,5318,8.11,49.41,0.385,3,3,5,"1,545.90",36,73.57430386,3,3,36
2016,14,Jalisco,14041,1441,Huejúcar,NA,75.29,75.48,74.04,6667,3232,3435,6.21,55.73,0.436,0,1,6,"1,934.51",16,70.85995388,0,1,16
2016,14,Jalisco,14042,1442,Huejuquilla el Alto,73.9,75.29,75.48,74.04,9516,4656,4859,10.22,45.95,0.41,1,1,15,"1,715.62",73,73.9,1,1,73
